image,image_score,n_gt_boxes,n_pred_boxes,TP,FP,FN
S_11917848_jpg.rf.a0a0033ff4443b41c27f6c7d25233afb.jpg,0.25872,3,1,1,0,2
S_11918423_jpg.rf.195947230c74cf0622ab4867c9b1156a.jpg,0.26904,1,1,0,1,1
S_11918774_jpg.rf.e1d2428aaac787aafe8546f169ed88aa.jpg,0.28231,1,1,0,1,1
S_11919034_jpg.rf.6dfd90a24d9da4e85461a4a1439cb9b4.jpg,0.29716,2,1,1,0,1
S_11922725_jpg.rf.04640e2c19eda17f2bb3ed61ecd766e8.jpg,0.26781,1,2,0,2,1
S_11922892_jpg.rf.8908666458068fb7dedd76b721cec0a7.jpg,0.2732,5,1,0,1,5
S_11922973_jpg.rf.64234d6fda392a905b738a3ef45c12fd.jpg,0.36552,2,1,1,0,1
S_11923999_jpg.rf.f6b1853d7006c4820012029435166402.jpg,0.26215,2,1,0,1,2
S_11924429_jpg.rf.f5ba26cc96206ca52a654b9662550e21.jpg,0.31342,1,1,1,0,0
S_11924869_jpg.rf.1a46c3fe123acb8845b78c3a343d9733.jpg,0.29656,2,1,0,1,2
S_11932179_jpg.rf.face85dbeb79a1dfa9ab89fe55467965.jpg,0.26149,3,1,1,0,2
S_11933630_jpg.rf.0bad324611fdda6ef199a4a3d9b71856.jpg,0.33419,2,1,0,1,2
S_11941539_jpg.rf.7fb7f7fe27a0e6ba8458d4899783eb89.jpg,0.28217,1,1,1,0,0
S_11942215_jpg.rf.832d05b0c7db21ab5a551a6a270e900d.jpg,0.28347,2,1,1,0,1
S_11942216_jpg.rf.92483161cf525c3fbad82be710ed1aa7.jpg,0.24864,4,1,1,0,3
S_11942217_jpg.rf.b2a944ee0396ef4e383a49fc57f55e58.jpg,0.26117,1,1,1,0,0
S_11943524_jpg.rf.0494986aa9eb64ad139a97e2c74069eb.jpg,0.28878,1,1,1,0,0
S_11945089_jpg.rf.9509923835c8895561292ecc228d4b65.jpg,0.39849,8,1,1,0,7
S_12000331_jpg.rf.0fe24098715524d85e3c03739d160549.jpg,0.23448,1,1,0,1,1
S_12003608_jpg.rf.759c110859514ff2691648f31b2a307e.jpg,0.34418,1,1,0,1,1
S_12020520_jpg.rf.050b0ec9a36edd043a446961a45d677f.jpg,0.34748,1,1,1,0,0
S_12027854_jpg.rf.aafd5ca1089101dbe0124975500b3590.jpg,0.26066,1,1,0,1,1
S_12058604_jpg.rf.f425ddb6f8ae8d127bee32688b52f521.jpg,0.25538,1,1,0,1,1
S_12081863_jpg.rf.99b7a5fd9a923a18da6fdfbffc7096fa.jpg,0.29405,1,1,0,1,1
S_12084494_jpg.rf.8872484b5df97e39e5abf200491f8025.jpg,0.34182,1,1,0,1,1
S_12084802_jpg.rf.b128f1bba9ed0ee035e5cb546aad9f60.jpg,0.32097,2,1,0,1,2
S_12085373_jpg.rf.391dc4ce4ad219b110ae614275005b6d.jpg,0.30894,10,1,0,1,10
S_12085912_jpg.rf.38d83c0020814c6fe8c4b05a80f00731.jpg,0.30941,1,1,0,1,1
S_12086236_jpg.rf.5258a37a68f67e6f3a8751988c1769cb.jpg,0.26109,1,1,0,1,1
S_12091269_jpg.rf.e1a4848fa6c1d55d092cd15b08643206.jpg,0.28115,3,1,0,1,3
S_12091686_jpg.rf.6038d51badafbca88de9cfcdaeb7290a.jpg,0.26244,4,1,0,1,4
S_12095954_jpg.rf.a5952327112bd7ffe8013c636526dc76.jpg,0.35302,2,1,1,0,1
S_12111059_jpg.rf.1718c4ad7266774b41baa1b0fbabbbec.jpg,0.34539,1,1,0,1,1
S_12125714_jpg.rf.ade5ef5553c50c4df41bd3cce246cc1e.jpg,0.3369,1,1,0,1,1
S_12156144_jpg.rf.52ea158c5e0ccbec49ac90920adc6371.jpg,0.33352,1,1,0,1,1
S_12157481_jpg.rf.ac64c0d925644478578bfe9f5b5e05e7.jpg,0.31085,4,1,0,1,4
S_12157834_jpg.rf.1fcd740f08f1d81fd0a2d5ab05c56a14.jpg,0.23864,1,1,0,1,1
S_12157914_jpg.rf.735c378aebf64eed2bf0fb2b62701470.jpg,0.27591,3,1,0,1,3
S_12159886_jpg.rf.a01222a7ec6679a89f292f78e053487d.jpg,0.26679,1,1,0,1,1
S_12160853_jpg.rf.20f82154f6b1c27b5ec7dd1bcfd5a0c1.jpg,0.29559,1,1,0,1,1
S_12161092_jpg.rf.c45253e12e4697965b0f740239e71276.jpg,0.33909,1,1,0,1,1
S_12195399_jpg.rf.7264a7534c110aab498f00dbae03d115.jpg,0.27981,6,1,0,1,6
S_12208713_jpg.rf.96b839ce5608d6fffdeaefa08e434dbe.jpg,0.34125,2,1,0,1,2
S_12209696_jpg.rf.431b2a306f96d66330e9441a4577a2dc.jpg,0.27681,1,1,0,1,1
S_12214384_jpg.rf.43ad4954733d4014281e006a3f53b346.jpg,0.36095,4,1,0,1,4
S_12220820_jpg.rf.3b687956659dd6eef9feebac0330e3fa.jpg,0.34772,1,1,0,1,1
S_12239245_jpg.rf.92e20b9c4028845a5acc97379b54cfcd.jpg,0.20023,2,1,0,1,2
S_12239271_jpg.rf.54345ea4b7351466613b940626c862da.jpg,0.28513,1,1,0,1,1
S_12239408_jpg.rf.6f9878f4c2f6cc928ca048297e0f22e0.jpg,0.31782,1,1,0,1,1
S_12239466_jpg.rf.edae40c4d27044d4bb0611d2cc66a7e1.jpg,0.19902,2,1,0,1,2
S_12272411_jpg.rf.4bced0d1f87df65f5eb54a2a7dc26d19.jpg,0.31129,4,1,1,0,3
S_12288967_jpg.rf.ce333aa6a05b28b69c37a9673086e2ab.jpg,0.27136,1,1,0,1,1
S_12296612_jpg.rf.247efc5dd88e512d6e19b87a9a7bac7a.jpg,0.34152,2,1,0,1,2
S_12345789_jpg.rf.e0f75a5b791a947b13c9b3ffeab6ded1.jpg,0.33592,1,2,0,2,1
S_12365945_jpg.rf.1a471e0b08596b177446be314a02f482.jpg,0.24151,1,1,1,0,0
S_12367063_jpg.rf.2eca04bd8551516c6bf7d355f852e39d.jpg,0.29112,1,1,0,1,1
S_12368160_jpg.rf.6c8fbd71085db93cb615fe14fce7f09b.jpg,0.30701,1,1,0,1,1
S_12368637_jpg.rf.566c42101e0577028ca32511a4912df7.jpg,0.3327,1,1,0,1,1
S_12369050_jpg.rf.def12ac17204707fae95c17d94edd80a.jpg,0.23607,3,1,0,1,3
S_12369415_jpg.rf.2256674cba1300cc1eeafb4d742503ed.jpg,0.29081,1,2,0,2,1
S_12369911_jpg.rf.bec4fb7c2999fb50d4f28d12204e5f49.jpg,0.30111,1,1,0,1,1
S_12369921_jpg.rf.bf0c65ddd4f3790ea8bae7eba1b6229b.jpg,0.30967,2,1,0,1,2
S_12370031_jpg.rf.16a4da22a7bd842c991e22f51bee6b72.jpg,0.26974,1,1,0,1,1
S_12377127_jpg.rf.4b74bc3823db93cfbec98c1a302b4b19.jpg,0.34032,1,1,0,1,1
S_12383448_jpg.rf.0f31986f64a11b2e358c1c515bc6d24b.jpg,0.28598,2,1,0,1,2
S_12408058_jpg.rf.cd7595faf6ee627a9ca4abd5aeb01186.jpg,0.29156,1,1,0,1,1
S_12415815_jpg.rf.6f65360b4294237b9a339ad00f217312.jpg,0.25468,1,1,0,1,1
S_12415855_jpg.rf.11dce40a19e3f17da9bbd47d48d4ccb9.jpg,0.27705,5,1,0,1,5
S_12415895_jpg.rf.e75bd062ea4f51efd1e5110c4398ceaf.jpg,0.19823,1,1,0,1,1
S_12415940_jpg.rf.cd1a2bca2371697145f141b38164bc90.jpg,0.27264,1,2,0,2,1
S_12441902_jpg.rf.c5b1491f75bc1f268d3040365a587426.jpg,0.30782,1,2,1,1,0
S_12447622_jpg.rf.3548048d8e62805596eea665d270754d.jpg,0.26958,1,1,0,1,1
S_12451289_jpg.rf.4b9259b05c17df3603e42b3ddb6adac0.jpg,0.33416,3,1,0,1,3
S_12451702_jpg.rf.17fa72dae7dd2293984fef4a55c4efc2.jpg,0.25091,1,1,0,1,1
S_12451732_jpg.rf.b249703bc55c0729520cfbf8f6fbf013.jpg,0.30404,2,1,0,1,2
S_12455491_jpg.rf.6282d747e2ed9875053274847c94739b.jpg,0.27203,2,1,0,1,2
S_12461179_jpg.rf.2ec8774cf0aead51d38f560d9413a220.jpg,0.2837,1,1,0,1,1
S_12462646_jpg.rf.213ec592f9c3c3aedbc634437ce347d3.jpg,0.27988,1,1,0,1,1
S_12466668_jpg.rf.1b4ae85d3250ddc5d413002b83d8ee9c.jpg,0.34105,2,1,1,0,1
S_12466712_jpg.rf.1fe7d47eeceff363eaf66f17841374ba.jpg,0.30992,1,1,0,1,1
S_12467250_jpg.rf.b8ea28c36c6da0f7c7d4e89269799390.jpg,0.31588,1,1,1,0,0
S_12468209_jpg.rf.704fa3f548f5819d0d16ab3bc285df93.jpg,0.37175,3,1,1,0,2
S_12468536_jpg.rf.ff85e9b0b08cfe11b57c954e8f3c7980.jpg,0.27381,2,1,0,1,2
S_12468583_jpg.rf.57a4fc035062fad96a287d8e656b688b.jpg,0.30898,1,1,0,1,1
S_12468793_jpg.rf.8233bace85476fd75876c9b0d040cd9f.jpg,0.34165,1,2,0,2,1
S_12469094_jpg.rf.b337d877b24923b688b57cc20474dbef.jpg,0.23767,2,1,0,1,2
S_12481433_jpg.rf.4d23c9684a17bcd348b52d0c36918cee.jpg,0.36328,9,1,0,1,9
S_12511329_jpg.rf.43d98080d64077f30fa8e6dd0648267a.jpg,0.38654,1,1,0,1,1
S_12511428_jpg.rf.752470eee8ba5a7f7593b739229eff9f.jpg,0.28254,1,1,0,1,1
S_12528977_jpg.rf.a15740774c84ae931cd9ace80f057292.jpg,0.27987,1,1,0,1,1
S_12571071_jpg.rf.b2394ad061aea808dd37eb75e95a2b6d.jpg,0.26624,1,1,0,1,1
S_12596825_jpg.rf.cc838bdc36719f3e13a15dd7c6040434.jpg,0.32192,1,1,0,1,1
S_12600719_jpg.rf.7cdaed339b27355c9dd48071d7e9a421.jpg,0.28617,3,1,0,1,3
S_12601444_jpg.rf.16ba4c7b3863e454844b74bcc58f4a4b.jpg,0.27856,1,1,0,1,1
S_12603371_jpg.rf.85d2f68ae95533902d8ac635f398d501.jpg,0.23518,3,1,0,1,3
S_12604289_jpg.rf.81ea62d40e02a09e02bb6087d2ef5de2.jpg,0.33391,2,1,0,1,2
S_12606489_jpg.rf.5a8b9c8ae25b66216ef38d4b4e780661.jpg,0.28133,1,1,0,1,1
S_12614079_jpg.rf.3118b5c8c31db9fa955ab85c9afcc866.jpg,0.32886,1,1,0,1,1
S_12614928_jpg.rf.2619344d7a0f4c3d2b556b46eadf053b.jpg,0.36271,5,1,1,0,4
S_12616650_jpg.rf.b0237d329893b73643647d21dfd408a7.jpg,0.2275,1,1,0,1,1
Y_000026_jpg.rf.724d71e6c7111f28b6b093b405d46c9a.jpg,0.36239,2,2,1,1,1
Y_000032_jpg.rf.ab686a2339cf7916cdffb8a1c80e8e3f.jpg,0.26455,2,1,0,1,2
Y_000043_jpg.rf.48a06d19f908f6296981d326ef2ab538.jpg,0.26712,1,1,0,1,1
Y_000062_jpg.rf.2d2acf2c8f64dc4ac4238439c591246c.jpg,0.30528,4,1,0,1,4
Y_000071_jpg.rf.6c72c797c8c71a69fea94ab6f41d1ea5.jpg,0.31333,1,1,0,1,1
Y_000072_jpg.rf.70456988d00e595e4f2bce7ef66f5ca4.jpg,0.33299,3,1,0,1,3
Y_000092_jpg.rf.7d32c1af6724103d795a6a5f33e823be.jpg,0.26521,1,1,0,1,1
Y_000105_jpg.rf.07ffcdc212995a867d1fe1cc9eb59137.jpg,0.26536,2,1,0,1,2
Y_000115_jpg.rf.6bcee39ebcde40bc930c9d0f70576ea7.jpg,0.26615,3,1,0,1,3
Y_000170_jpg.rf.6f231a0db793ed4ebacd40a78f1d1e1b.jpg,0.22007,1,1,0,1,1
Y_000173_jpg.rf.4c0dd02928512142db21ca6069871b4d.jpg,0.25731,1,1,0,1,1
Y_000215_jpg.rf.904cbe46628bbadb8c01a86909931a70.jpg,0.25609,1,1,0,1,1
Y_000276_jpg.rf.484fb664da2bc0a53e0b36de3b05eba8.jpg,0.25764,1,1,0,1,1
Y_000328_jpg.rf.c70ef0323e4149f10080288da76c38ba.jpg,0.25135,1,1,0,1,1
Y_000331_jpg.rf.72b69a0da621ef8ac98c2f002af92231.jpg,0.22272,1,1,0,1,1
Y_000349_jpg.rf.ff9cbb862181407b1eda338ac67c9bb6.jpg,0.29938,1,1,0,1,1
Y_000377_jpg.rf.4849145f1db702122d99c6146f8779cb.jpg,0.25324,1,1,0,1,1
Y_000383_jpg.rf.65a1ed206721463d20c12149f01fb74b.jpg,0.23415,1,1,0,1,1
Y_000414_jpg.rf.9c4e8aaa216804327707d321a18bdd26.jpg,0.28672,1,2,0,2,1
Y_000458_jpg.rf.d4e37ac2f021253aef90f4d246151425.jpg,0.32287,2,1,0,1,2
Y_000469_jpg.rf.e821aad4c9f32f11e0407bf18ddd28dd.jpg,0.2718,1,1,0,1,1
Y_000476_jpg.rf.8a3e67349f3cdcc4a395e6f5523269f7.jpg,0.30277,1,1,0,1,1
Y_000511_jpg.rf.809ec102bf8b2eca95d868bcdbc3355a.jpg,0.3056,1,1,0,1,1
Y_000580_jpg.rf.92cc10f597cfd31da70430fd41d3aa04.jpg,0.36746,4,1,0,1,4
Y_000628_jpg.rf.97c12a4c81b15f842c989901029510b4.jpg,0.19401,1,1,0,1,1
Y_000730_jpg.rf.55986764139d0c6b84facb0dc9c18ded.jpg,0.22533,1,1,0,1,1
Y_000746_jpg.rf.a7b3f5575fe91f9716afddd0ac147658.jpg,0.24401,2,1,0,1,2
Y_000763_jpg.rf.dbf5aa7bea73b7a03c542b82b591511d.jpg,0.21851,1,1,0,1,1
Y_000786_jpg.rf.111218ffb914d76256aee907c05189cd.jpg,0.25472,1,1,0,1,1
Y_000787_jpg.rf.cab72d2806fb7b28966659fba9dde93b.jpg,0.34512,2,1,0,1,2
Y_000788_jpg.rf.e174f29d910c809bc6ae395695e8ca06.jpg,0.20307,1,1,0,1,1
Y_000847_jpg.rf.ac4c9710ac2cd0b5374e0de58aa9dce3.jpg,0.2515,8,2,0,2,8
Y_000859_jpg.rf.f725ed8bd452b234a38165b27ee127f8.jpg,0.2396,9,1,0,1,9
Y_000877_jpg.rf.90fa4d09b868473b650c09a03b6deaff.jpg,0.27159,3,1,0,1,3
Y_000878_jpg.rf.447bbf8c1734b8bae1a80e4883655481.jpg,0.27523,6,1,0,1,6
Y_000879_jpg.rf.14b95ac898a00c573b7ebe1b0113c6c6.jpg,0.2591,6,1,0,1,6
Y_000884_jpg.rf.bf275ca88f54f70e3f0e3c9c110fd7ad.jpg,0.27803,1,1,0,1,1
Y_000915_jpg.rf.191795329aa8348a457581cc60164fe4.jpg,0.25246,1,1,0,1,1
Y_000918_jpg.rf.b67582bfb7a2c9bbe89bce5434754f94.jpg,0.27782,2,1,0,1,2
Y_000942_jpg.rf.ca86ddf3283e83e80a15f0486790f1b4.jpg,0.27684,1,1,0,1,1
Y_000957_jpg.rf.242574b34684ff2142aad643a927790d.jpg,0.27351,6,1,0,1,6
Y_001014_jpg.rf.f5b737a4267415a3d1957e87947751bf.jpg,0.24264,2,1,0,1,2
Y_001037_jpg.rf.b87c4e6179c4993882db28ed198e3532.jpg,0.21166,1,1,0,1,1
Y_001039_jpg.rf.af7b821f791ea122171598946aa9acc8.jpg,0.28808,1,1,0,1,1
Y_001133_jpg.rf.d0e1a562bc25efe54e5bdd0063e83bd8.jpg,0.24341,4,1,0,1,4
Y_001143_jpg.rf.8db9d259fe35a354725022b53c28367f.jpg,0.21387,2,1,0,1,2
Y_001173_jpg.rf.7d7b26efb08c4cb9be9a8ec9da7a3776.jpg,0.18079,4,1,0,1,4
Y_001185_jpg.rf.e7f6559ddd4197b36c8b3b229b0f5a2d.jpg,0.27469,1,1,0,1,1
Y_001213_jpg.rf.f7f6881a01c783638b3dfbbd3ae0efd7.jpg,0.19184,1,1,0,1,1
Y_001254_jpg.rf.42f2ea8939ae7ab81ea59804faca191a.jpg,0.26323,1,2,0,2,1
Y_001291_jpg.rf.7f084807f502dab0368370e6edb77fe8.jpg,0.27215,9,1,0,1,9
Y_001318_jpg.rf.c92052c9b0fc1f29f74509df04181ecc.jpg,0.3219,2,1,0,1,2
Y_001339_jpg.rf.c54f093e6e911c3d298666d36919a5c6.jpg,0.26067,1,2,0,2,1
Y_001343_jpg.rf.d7d9aabadfeae7ed04389cf835a10c93.jpg,0.25119,1,1,0,1,1
Y_001351_jpg.rf.abefc244fba007d1ba260bc99b6db9c2.jpg,0.30196,1,1,0,1,1
Y_001427_jpg.rf.76d624314394283b47ca1f59359b7a31.jpg,0.30722,2,1,0,1,2
Y_001499_jpg.rf.d9d4e846c8ca851b1e15d6e01677c7cd.jpg,0.28846,1,1,0,1,1
Y_001530_jpg.rf.8eb16b346a58087da6f1fcdb4d25bce9.jpg,0.30326,1,1,0,1,1
Y_001553_jpg.rf.cda0f0f894c7cd5088514164ee78e650.jpg,0.23814,1,1,0,1,1
Y_001673_jpg.rf.cb9d7b952613c8e877f30630f0178826.jpg,0.2891,1,1,0,1,1
Y_001680_jpg.rf.237edab90d394b26e8acee8383e36c0b.jpg,0.29042,1,1,0,1,1
Y_001772_jpg.rf.9cd48cc9e0375048ab0d74c10a3429d5.jpg,0.29995,1,1,0,1,1
Y_001780_jpg.rf.805b69e822292a12d3f9a8f9d2651ece.jpg,0.242,1,1,0,1,1
Y_001797_jpg.rf.a604ae0a438e143c3e20f1ffa139ad23.jpg,0.30241,1,1,0,1,1
Y_001798_jpg.rf.021a9e13150d5fac8a8949961204b2cc.jpg,0.32068,1,1,0,1,1
Y_001820_jpg.rf.93e977c0bbd5ccc835f232a8c7870521.jpg,0.36522,1,2,1,1,0
Y_001821_jpg.rf.d0ce8241114ad649d8d57685430e64fc.jpg,0.28849,1,1,0,1,1
Y_001830_jpg.rf.6d2e3c1dbe59f4e708519af40a50e523.jpg,0.33917,1,1,0,1,1
Y_001841_jpg.rf.18cf12007c3e099834798ff00e9e2bd5.jpg,0.26204,1,1,0,1,1
Y_001858_jpg.rf.58b5465e09e145877389787a8c3c63f5.jpg,0.25494,1,1,0,1,1
Y_001893_jpg.rf.0bba20e7e9343db7db94880ce4c718bf.jpg,0.30517,1,1,0,1,1
Y_001908_jpg.rf.847b3ec4b883cd6cf660e3ff181a6218.jpg,0.31876,1,1,0,1,1
Y_001913_jpg.rf.dc77cf974633dad65bc3f9d94564211e.jpg,0.27524,1,1,0,1,1
Y_001935_jpg.rf.4f1c208972cbb736b0d5fc810d1fc35b.jpg,0.29531,1,1,0,1,1
Y_001999_jpg.rf.91ba543554e24ee398b6e7de127a139f.jpg,0.29448,1,1,0,1,1
Y_002015_jpg.rf.659838d69a2b9a826182135be87bd259.jpg,0.30299,1,1,0,1,1
Y_002040_jpg.rf.aa20fc3efef3354f92dbfb06161361d5.jpg,0.1879,1,1,0,1,1
Y_002042_jpg.rf.d7ea988214730cce626fc804ecfd7bcf.jpg,0.36261,1,1,0,1,1
Y_002060_jpg.rf.cf71cda56b6e2fb4eea87effc875c7b1.jpg,0.2902,1,1,0,1,1
Y_002069_jpg.rf.040e9f1d37b6d65185a71f9c4833fdf4.jpg,0.35691,3,1,0,1,3
Y_002072_jpg.rf.95f1fef582c4107b7b865bc748420b57.jpg,0.20237,1,1,0,1,1
Y_002074_jpg.rf.b86d12fb7cea81574063f278ea9f7857.jpg,0.19317,1,1,0,1,1
Y_002082_jpg.rf.4729a2a7dd34f1731cf4c085500d4e99.jpg,0.22838,1,1,0,1,1
Y_002131_jpg.rf.044469780708caefc67e5380439d5cf4.jpg,0.32086,1,1,0,1,1
Y_002132_jpg.rf.2ea7fb56d1d51caf8573064b30462a83.jpg,0.35665,5,1,0,1,5
Y_002139_jpg.rf.a165b1930679dd83389273596528aca2.jpg,0.23694,1,1,0,1,1
Y_002145_jpg.rf.ab530d31d2bfd139b65eaa5291de5862.jpg,0.278,1,1,0,1,1
Y_002154_jpg.rf.97a93aff576086327b776682ee8f8bd9.jpg,0.29036,1,1,0,1,1
Y_002178_jpg.rf.7116ff1acdac7fe2aaca4a0d1ace5f60.jpg,0.31681,1,1,0,1,1
Y_002190_jpg.rf.dee282daf46a02e71b16d9053ef28851.jpg,0.29664,1,1,0,1,1
Y_002220_jpg.rf.528746103099afea585fe8e9e33f0e63.jpg,0.24513,1,3,0,3,1
Y_002248_jpg.rf.38fa200ea58d523dac1886dec0ca58ff.jpg,0.24874,1,1,0,1,1
Y_002252_jpg.rf.f746f93fa482bc8972dc8732adf4cbf5.jpg,0.31138,1,1,1,0,0
Y_002256_jpg.rf.8cfaa8d1dbb38b9b2623e561a7433ff8.jpg,0.28003,1,1,0,1,1
Y_002281_jpg.rf.2d9ebb33c15d42d85f5736726d48ad31.jpg,0.35197,1,1,0,1,1
Y_002314_jpg.rf.6b315e3a6e20599a40f8b7cf5a26335a.jpg,0.25767,1,1,0,1,1
Y_002382_jpg.rf.a0884dd6c7e896cdf8e3d398168c6b83.jpg,0.27589,1,1,0,1,1
Y_002399_jpg.rf.8423d609bf62398a0c0c840ee38f00f1.jpg,0.26707,1,1,0,1,1
Y_002418_jpg.rf.cfd15afee552588773a77fc6dedc7f7b.jpg,0.26778,1,1,0,1,1
Y_002432_jpg.rf.765856adcd638af077dc46a2bc8ac315.jpg,0.29233,1,1,0,1,1
Y_002458_jpg.rf.7ab4d70eb0d81d263c03a023c2d206eb.jpg,0.30324,2,1,0,1,2
Y_002490_jpg.rf.3998a4b4f80b0efb6649059e33e3c430.jpg,0.25131,1,1,0,1,1
Y_002505_jpg.rf.b8f339f0579397955650c486f785634e.jpg,0.22711,1,1,0,1,1
Y_002520_jpg.rf.32f5115df5ebf52399b836cbc3edce1b.jpg,0.23081,1,1,0,1,1
Y_002539_jpg.rf.1ad9cbe69fab6e20f179abf7955170f5.jpg,0.28012,1,1,0,1,1
Y_002568_jpg.rf.16e5e7b27724d9e1df1cf38b76804f3c.jpg,0.34056,1,1,0,1,1
Y_002632_jpg.rf.e3babf5ed8d65b459ca0b1787fea441f.jpg,0.32311,1,1,0,1,1
Y_002805_jpg.rf.341e64b30f1bce105f1a3e8f999c0151.jpg,0.30858,1,1,0,1,1
Y_002857_jpg.rf.1c3c4d6a877d5de51e0b3963d5c918b3.jpg,0.37631,2,1,1,0,1
Y_003064_jpg.rf.5ffba0b7da599199d66f01a15449b776.jpg,0.2616,2,1,0,1,2
Y_003079_jpg.rf.94f27aad8e0086402522879677504f76.jpg,0.33474,1,1,0,1,1
Y_003109_jpg.rf.5e2a748fb8c7e196112ca04b3275a1c0.jpg,0.33561,4,1,0,1,4
Y_004052_jpg.rf.3be802e7f5c1de4ccfe284e63e4672fd.jpg,0.28436,1,1,0,1,1
Y_004602_jpg.rf.3bf97928c84df5509b379679a3eda9f9.jpg,0.30476,1,2,0,2,1
Y_004638_jpg.rf.cd6c7e3a7ec02c5685c468cf59376ee9.jpg,0.3781,3,1,0,1,3
Y_006541_jpg.rf.09537c36cf1147a6bcae7412c8a6e965.jpg,0.32321,2,1,0,1,2
Y_007719_jpg.rf.a8fd3d3646f6b2ff86ca3b8a0283ffa5.jpg,0.31057,1,1,0,1,1
Y_008513_jpg.rf.49fdbc4e81e2eed89f3aeef77dc6d414.jpg,0.22569,2,1,0,1,2
Y_008515_jpg.rf.b0e1e84f3e97876e16770616d8155df8.jpg,0.19943,1,1,0,1,1
Y_009267_jpg.rf.5dd2111f86e8301038bc476c296c6898.jpg,0.36434,4,1,0,1,4
Y_010053_jpg.rf.f7ac80950b672a9ab15b3f3b26dca501.jpg,0.27588,2,1,0,1,2
Y_010769_jpg.rf.4833757cd7dfdc28ef3484f4beefd003.jpg,0.33944,3,2,2,0,1
Y_011010_jpg.rf.60d66d313f13b2b63144c3e96ab3d240.jpg,0.30534,4,1,0,1,4
Y_011261_jpg.rf.b53a959ab2a9324f00a3d4058c5977e2.jpg,0.29344,2,1,0,1,2
Y_011426_jpg.rf.1f6248a71b31d0d4dbd25f3cb093eef2.jpg,0.30721,2,1,1,0,1
Y_011441_jpg.rf.0a3191a2843d70a4294930efca1f353b.jpg,0.33641,3,1,1,0,2
Y_011529_jpg.rf.75debaef5f353d651c960734f15c2d75.jpg,0.34642,3,1,1,0,2
Y_011549_jpg.rf.c17bdcbd0e68bb5834f781ee1abe727d.jpg,0.32039,1,1,1,0,0
Y_011551_jpg.rf.8335c2ed3ef330ba664ae03eaca626a4.jpg,0.31545,2,1,0,1,2
Y_011594_jpg.rf.3e3464b7077161fac28afd0a5692349d.jpg,0.32037,1,1,0,1,1
Y_011657_jpg.rf.363d3ab553de4956eb36a51d7a7318fb.jpg,0.29316,1,1,0,1,1
Y_011668_jpg.rf.8b5a14300da02769c8a53bf8d3aa598b.jpg,0.30695,2,2,0,2,2
Y_011669_jpg.rf.1b7abef5a3ced0b61a85137ceb4b0f7a.jpg,0.29857,1,1,0,1,1
Y_011674_jpg.rf.2894010c06e9a02c84aa3c4ccd6fe03d.jpg,0.27633,1,1,0,1,1
Y_011683_jpg.rf.bf0a9ae9fd23f0431d7842819ddedab5.jpg,0.28915,1,1,0,1,1
Y_011748_jpg.rf.65c46fe29baef25dd668f46b6c1a7a66.jpg,0.25178,1,1,0,1,1
Y_011792_jpg.rf.43dc628ecac10baf5a6a775ccb91b9e3.jpg,0.28311,1,1,1,0,0
Y_011859_jpg.rf.5ef92a28ce9488996de0430cb2f78f52.jpg,0.28042,3,1,0,1,3
